item_id,hours,minutes
365480,53,46
365500,1,51
365560,0,44
365590,92621,53
365620,0,10
365660,326,7
365670,19242,36
365680,130,40
365720,212,6
365750,5,34
365760,0,2
365770,294,23
365800,72,26
365810,349,49
365850,12,28
365860,18,32
365870,3,46
365880,25,1
365890,6,15
365900,53,35
365930,0,0
365960,817,47
366000,1,51
366010,1,7
366040,68,7
366050,0,0
366060,4,14
366080,0,0
366100,0,0
366160,292,52
366180,5,16
36620,15527,48
366210,79,4
366220,5795,55
366230,3,47
366250,322,56
366260,27,43
366270,0,21
366280,0,15
366290,8,38
36630,6384,40
366320,21,39
366350,0,16
366400,37,4
366410,0,0
366440,714,29
366460,0,2
366510,19,45
366530,34,19
366570,0,0
366590,5,2
366600,30,37
366610,67,18
366620,50,33
366640,0,0
366670,15,1
366690,2,17
366700,10,7
366760,1071,57
366780,102,30
366800,22,33
366810,8,18
366844,0,2
366860,0,43
366890,582,18
366960,0,57
366970,74,56
366990,0,15
36700,118,1
367000,213,32
367010,1,44
367020,166,37
367030,1,1
367040,0,0
367050,0,2
367060,0,0
367090,0,1
367110,12,29
367120,416,13
367140,207,19
367240,80,4
367260,10,22
367270,334,35
367300,157,20
367340,0,30
367350,43,57
367430,43,56
367450,2625,42
367500,24373,48
367540,7249,1
367550,534,48
367570,110,55
367580,535,29
367600,137,9
367660,0,0
367670,654,57
367690,58,4
367700,0,5
367710,1,32
367780,255,7
367800,0,11
367910,21,59
367930,12,55
367950,10,58
367990,18,11
368050,3,49
368070,0,0
368080,21,27
368140,119,27
368150,0,0
368160,156,46
368180,79,55
368220,24,28
368230,4686,40
368250,53,13
368290,0,14
368310,7,19
368340,251,15
368360,1126,19
368370,755,40
368450,51,6
368470,7,1
368500,8752,19
368570,3,16
368590,113,33
368600,31,58
368610,335,33
368640,12,1
368650,98,39
368680,76,46
368690,0,5
368700,108,7
368710,75,53
368720,235,44
368730,1475,28
368740,35,19
368750,315,14
368760,0,22
368770,2,21
368780,2,38
368790,10,57
368800,25,9
368830,99,1
368860,94,43
368890,81,4
368900,1477,28
368930,0,0
368950,274,15
368970,70,0
368980,25,7
368990,660,2
36900,0,11
369000,286,23
369030,5,26
369040,546,23
369060,121,33
369070,28,10
369080,132,52
36910,1,9
369100,6,56
369110,186,49
369120,0,0
369130,0,0
369180,23,29
369190,0,17
369200,8774,47
369230,79,14
369270,17,29
369290,201,26
369300,23,43
369310,3,38
369360,127,47
369370,117,58
369390,5,13
369400,50,33
369420,169,41
369550,28,33
369560,58,35
369570,0,23
369580,574,49
369620,0,9
369640,125,0
369860,1,57
369890,185,5
369990,432,41
3700,3093,40
37000,326,28
370020,97,32
370040,95,0
370050,0,40
370070,28,44
370080,1,31
370090,726,16
37010,81,24
370100,1200,44
370140,1,45
370150,16,56
370160,71,47
370170,90,6
370190,47,49
370200,56,30
370220,0,28
370240,36295,19
370270,152,15
370280,150,31
37030,430,54
370300,477,44
370310,1,10
370360,973,3
370390,14,3
370460,180,43
370480,136,1
370490,30,27
370510,594,39
370540,59,55
370550,146,57
370570,0,0
370590,236,3
370600,0,3
370640,12,38
370670,2,0
370700,6,2
370710,22,52
370750,0,0
370770,246,28
370780,159,30
370840,14,54
370910,55,4
370920,45,25
370940,0,25
370970,0,0
3710,339,22
37100,56,54
371000,195,25
371010,94,27
371100,134,18
371120,182,26
371180,380,24
371190,46,4
371200,569,47
371210,85,23
371220,11,40
371230,0,34
371240,0,2
371250,0,0
371260,0,2
371270,1,54
371280,26,11
371290,0,1
371300,75,7
371310,12,19
371320,62,26
371330,211,43
371350,0,0
371360,0,4
371370,0,0
371390,473,17
371400,24,51
371410,59,3
371420,493,41
371430,0,12
371440,347,10
371450,80,3
371460,100,54
371500,45,22
371510,206,57
371520,94,45
371550,75,21
371570,1071,26
371600,0,0
371620,0,0
371660,5987,13
371670,179,28
371690,1,26
371710,10,4
371790,0,0
371810,0,7
371850,0,9
371880,2,15
371890,68,33
371900,186,22
371970,381,25
3720,6943,17
37200,67,4
372000,46072,30
372030,71,3
372060,0,3
37210,56,0
372150,61,28
372160,0,0
372190,0,39
37220,31,50
372210,52,19
372250,2,25
372260,8,46
37230,5,33
372350,10,6
372360,423,16
372380,2,52
372390,945,15
37240,46,10
372400,0,0
372430,0,7
372480,42,24
372490,46,23
37250,7,37
372540,38,27
372560,0,0
372570,0,0
372590,11,23
37260,7,50
372650,1,19
372670,0,3
372690,57,50
37270,50,16
372720,2,18
372740,0,0
372750,0,0
372770,0,2
372780,0,5
37280,39,39
372800,2221,59
372820,282,36
372830,112,13
37290,0,3
372930,13,50
372940,21,56
372950,0,7
372960,0,6
372970,16,44
3730,1464,53
37300,6,13
373020,1,24
373021,0,7
373022,0,11
373023,0,45
373080,65,11
37310,13,41
373100,23,59
373110,897,55
373120,0,8
373140,68,4
373180,343,54
37320,6,5
373240,119,34
373280,3,59
373290,54,3
37330,1,42
373330,42,2
373360,238,55
373390,108,44
37340,0,22
373410,14,12
373420,16305,55
373440,260,38
373460,0,41
373470,0,59
373480,14,12
37350,1,53
37360,3,35
373600,34,59
373610,48,15
373620,87,21
373630,53,34
373650,0,0
373670,0,2
373680,2443,19
37370,0,48
373700,123,51
373720,30,38
373730,92,59
373750,33,1
373770,341,51
37380,0,0
373800,0,12
373810,0,3
373820,0,0
373860,3,32
373870,1,25
373880,0,0
37390,14,56
373920,23,13
373970,284,20
373990,0,22
37400,215,56
374010,2,31
374040,2556,19
374050,81,8
374060,39,46
374080,0,0
374090,21,19
374120,0,0
374140,23,19
374150,0,3
37420,216,52
374230,0,0
374240,45,50
374320,160595,3
374380,7,50
374400,3,44
374410,94,59
374450,17,0
374510,24,37
374570,400,57
374620,0,0
374630,0,0
374640,57,11
374660,0,0
374670,93,30
374700,1,22
374701,0,40
374702,0,9
374703,1,58
374704,0,10
374705,0,1
374706,0,4
374707,0,4
374708,0,10
374709,0,11
374710,0,2
374711,0,5
374712,0,7
374713,0,56
374714,1,40
374715,0,13
374716,1,1
374717,1,28
374718,1,19
374719,0,7
374720,1,46
374721,2,13
374722,0,28
374723,0,0
374724,0,0
374725,0,0
374726,0,0
374727,0,0
374728,0,0
374729,0,0
374730,0,0
374731,0,0
374732,0,0
374733,0,0
374734,0,0
374735,0,0
374736,0,0
374737,0,0
374738,0,0
374739,0,0
374740,0,0
374741,0,0
374742,2,36
374743,1,57
374744,0,1
374745,1,22
374746,1,25
374830,116,9
374900,32,8
374930,0,0
374950,52,43
374970,0,0
37500,41,6
375000,42,2
375010,191,48
375020,194,35
375030,26,6
375040,85,25
375090,0,0
375120,124,56
375130,242,25
375160,0,24
375170,51,22
375180,33,46
375190,0,0
375200,307,57
375210,6,51
375220,1,52
375230,3511,35
375250,131,2
375290,77,38
375310,2,25
375320,3,28
375330,1,38
375400,27,22
375420,74,59
375430,108,53
375450,0,51
375460,1029,44
375480,41,39
375510,646,21
375520,640,35
375530,386,30
375550,0,6
375580,44,37
375600,514,35
375620,283,46
375680,0,31
375710,339,27
375720,0,0
375740,0,1
375750,0,0
375760,0,2
375770,112,44
375790,29,57
375820,783,54
375840,78,29
375850,134,35
375870,0,0
375900,301,1
375910,2088,20
375930,68,42
375950,3537,18
375960,2175,11
37600,160,5
376110,0,37
376120,3,35
376130,2,41
376140,37,35
376150,0,0
376210,2539,26
376250,22,32
376300,1727,52
376310,25,26
376350,0,0
376520,4,12
376560,151,53
376570,7562,31
376680,22,52
376730,46,4
376750,1,23
376760,2,58
376770,805,53
376780,0,0
376790,0,0
376870,5506,2
376880,1,24
376920,66,19
37700,576,27
377040,0,1
377050,0,0
377070,28,17
377080,133,34
377100,3,38
377120,2,9
377140,361,17
377150,6,31
377160,754577,41
377190,12,21
377200,7,25
377250,3,32
377280,117,13
377290,280,40
377310,225,8
377330,73,14
377360,66,49
377430,59,13
377450,23,3
377460,46,10
377470,29,53
377500,0,0
377520,20,41
377530,321,28
377550,4,10
377570,144,23
377590,0,55
377600,219,16
377660,48,20
377670,73,0
377680,211,0
377690,166,33
377710,61,36
377720,50,48
377760,49,39
377840,2255,20
377860,122,49
377870,11,11
377880,9,22
377890,0,0
377900,240,44
377940,0,0
377970,9,39
377980,19,40
37800,64,31
378020,3,4
378030,8,40
378070,1,5
378080,88,3
378090,0,18
378100,508,21
378110,8,40
378120,73045,12
378180,776,16
378260,43,16
378270,185,55
378280,0,59
378300,4,42
378370,623,17
378390,0,48
378410,0,0
378420,1,32
378450,0,0
378480,2,51
378490,1,21
378510,0,0
378530,0,0
378570,0,32
378580,43,25
378590,0,36
378610,33,9
378630,0,0
378660,150,40
378720,2711,7
378750,95,12
378770,2,29
378790,72,17
378800,16,44
378830,91,54
378850,2,37
378930,0,29
37900,98,1
37910,11,4
37920,2,57
379210,116,41
379260,6,18
379290,340,7
37930,17,39
379320,121,33
379340,0,0
379350,0,6
379370,0,9
379380,0,0
379390,0,0
37940,3,7
379420,7,26
37950,0,49
379520,0,16
379530,4,31
37960,186,6
379600,0,50
379610,0,0
379640,39,2
379670,8,31
37970,141,30
379720,31324,33
379760,2,8
37980,128,5
37990,64,50
379960,176,44
379980,259,2
379990,194,30
380,33054,45
3800,228,11
38000,13,29
380000,17,25
380020,113,0
380080,5,8
38010,2,54
380100,15,50
380120,126,7
380140,20,9
380150,119,5
38020,11,39
380210,75,45
380220,162,17
38030,0,11
380360,5479,36
38040,0,0
38050,24,0
380540,0,43
380550,79,57
380560,11,9
380570,73,9
380580,222,50
38060,248,15
380600,3953,7
380660,23,46
380670,30,45
380690,101,2
38070,6,13
380700,74,26
380750,110,25
380770,1109,1
380790,24,30
38080,16,14
380840,1068,14
380860,4,53
380890,17,45
38090,2,46
380990,0,12
3810,276,53
38100,4,57
381010,0,0
381020,249,52
381050,1,6
381090,0,42
38110,166,7
381100,225,23
381120,1852,42
381130,1,29
381140,0,47
381150,0,9
381170,79,49
38120,37,9
381210,47979,41
381220,116,17
381260,15,6
38130,78,51
381310,0,28
38140,65,4
38150,6,4
381560,204,57
381590,3,26
38160,1,50
381610,1,20
381640,43,17
38170,125,39
381750,102,29
381780,269,30
38180,20,39
381800,0,50
381810,115,20
381850,0,48
381870,110,51
381890,0,24
38190,2,26
381900,18,15
381910,21,39
381940,26,38
381990,852,36
3820,334,40
38200,4,40
382050,41,52
382070,133,3
382080,9,19
382090,3,44
38210,13,48
382110,552,59
382120,703,3
382130,2,56
382140,123,28
382160,0,6
382180,2,1
38220,602,48
382240,1180,51
382250,0,3
382260,53,17
382270,0,0
38230,83,44
382300,359,16
382320,0,0
382350,78,32
382380,15,13
382390,0,0
38240,6,12
382420,77,18
382480,11,3
382490,3663,16
382570,2,27
382620,0,0
382630,4,34
382640,0,0
382650,0,4
382660,0,0
382670,0,0
382680,0,1
382690,0,0
382700,0,0
382710,9,3
382720,0,2
382730,0,0
382740,0,1
382750,0,0
382760,0,0
382770,0,0
382780,0,1
382790,0,0
382800,0,0
382850,63,46
382880,0,30
382890,431,33
382900,347,58
382920,59,44
382940,14,24
382970,33,27
3830,16496,14
383010,0,0
383020,0,8
383030,601,52
383070,5,22
383080,23731,22
383100,6,41
383110,4,39
383120,8126,8
383150,1314,23
383180,275,42
383190,0,31
383230,900,31
383240,35,18
383270,7,57
383330,462,16
383460,163,5
383520,184,48
383530,0,7
383540,0,18
383560,235,35
383580,690,35
383590,98,28
383620,1,2
383630,56,9
383670,38,26
383690,7,34
383700,0,9
383710,59,42
383720,83,23
383730,3,6
383750,130,47
383780,1,49
383790,137,24
383800,91,43
383810,0,21
383870,3815,16
383930,276,20
383950,17,19
383960,204,41
383980,4341,53
38400,6089,27
384000,60,49
384010,3,29
384090,4,12
38410,6382,44
384100,0,21
384110,286,4
384120,37,41
384150,160,22
384171,0,0
384180,684,44
384190,223,25
38420,1461,15
384210,0,0
384280,5,44
38430,158,44
384300,129,30
384310,110,29
384360,203,23
38440,290,8
384400,15,49
384420,0,3
384421,0,28
384422,0,8
384423,0,0
384424,0,0
384425,0,0
384426,0,0
384427,0,0
384428,0,0
384429,0,0
384430,0,0
384431,0,0
384432,0,0
384433,0,0
384434,0,0
384435,0,0
384436,0,0
384437,0,0
384438,0,0
384439,0,0
384440,0,0
384441,0,0
384442,0,0
384443,0,0
384444,0,0
384445,0,0
384446,0,0
384447,0,0
384448,0,0
384449,0,0
384450,0,0
384451,0,0
384452,0,0
384453,0,0
384454,0,0
384455,0,0
384456,0,0
384457,0,0
384458,0,0
384459,0,0
384460,0,0
384461,0,0
384462,0,0
384463,0,0
384464,0,0
384465,0,0
384480,128,0
384490,1139,40
38450,5,22
384500,62,12
384540,0,1
384550,81,10
384570,16,53
384590,0,0
38460,70,40
384630,128,50
384650,0,27
384680,151,21
384690,13,24
384700,14,34
384740,57,5
384750,0,9
38480,31,35
384840,59,39
384890,0,29
38490,21,38
384910,1,24
384920,7,17
384930,0,19
384940,0,0
384950,146,26
384980,498,20
384990,150,27
385020,242,0
385030,0,0
385060,3,22
385070,578,3
385080,283,49
385100,3,17
385130,0,0
385150,123,51
385190,0,21
385200,1242,42
385220,0,3
385230,97,52
385240,331,58
385250,349,10
385260,12,51
385270,355,29
38530,11,26
385310,108,29
385330,36,58
385350,0,3
385360,64,28
385370,43,28
385380,266,57
385390,0,0
385400,26,12
385440,9,19
385490,183,12
385510,0,0
385520,0,0
385530,16,9
385560,53,4
385580,4,4
385590,77,5
385600,23,32
385630,12,31
385680,0,55
385690,0,2
385700,0,42
385710,475,5
385730,4829,52
385760,441,22
385770,48913,6
385800,1932,41
385810,1,47
385830,735,52
385860,13,10
385880,27,39
385890,130,2
385900,19,10
385950,33,6
385960,0,0
385980,121,30
38600,4821,37
386050,0,36
386070,12063,50
386080,17,51
386090,0,7
386110,157,31
386140,16,59
386160,212,33
386180,286,9
386260,115,43
386280,19,0
386290,111,45
386320,0,6
386330,0,0
386340,10,33
386350,20,5
386360,214644,31
386390,1,7
386400,1,3
386420,181,25
386480,547,14
386510,29,54
386520,65,0
386540,72,20
386560,21,22
386590,47,20
386600,32,10
386640,19,26
386650,5,40
386690,109,44
386700,197,20
386710,0,14
386750,106,33
386800,243,35
386840,262,40
386870,20,39
386880,329,13
386900,25,39
386930,0,15
386940,1443,51
386990,193,3
38700,1259,41
387010,86,24
387060,1,27
387070,123,37
387090,3,33
387110,0,4
387130,1,54
38720,1643,14
387240,148,27
387270,0,38
387280,5,44
387290,824,53
387340,1208,22
387370,122,37
38740,1334,5
387400,0,0
387430,16,29
387450,1,8
387460,0,0
387470,6,26
387480,0,0
387490,0,0
387500,0,1
387510,0,0
387520,0,0
387530,0,0
387540,0,19
387550,0,0
387560,1,29
387570,0,0
387580,0,0
387590,21,23
387600,0,0
387610,0,0
387620,0,0
387630,0,0
387640,1,18
387650,0,0
387660,1,1
387670,0,0
387680,0,0
387690,0,1
387700,0,0
387770,0,0
387780,7,44
387790,0,0
387800,0,0
387820,2,34
387840,288,27
387850,69,13
387860,153,16
387870,3,40
387880,68,56
387890,0,3
387930,110,9
387970,32,15
387990,7953,38
388010,0,54
388050,108,6
388060,300,24
388080,5353,43
388090,796,30
388120,236,29
388160,0,2
388210,182,12
388260,0,0
388270,108,3
388280,0,0
38830,4373,44
388300,0,36
388320,81,15
388340,63,59
388360,22,20
388390,0,21
388410,4064,24
388420,337,52
388430,0,0
388440,62,31
388450,9,24
388490,53,51
388500,52,50
388540,3,49
388620,113,50
388660,37,35
388680,4,30
388720,13,16
388730,0,9
388750,1495,16
388800,215,55
388830,0,0
388870,875,59
388880,427,31
388900,7,33
388960,0,0
388970,31,36
388980,17,26
38900,447,37
389010,0,0
389040,18,5
389050,17,16
389120,3,35
389160,108,26
389170,208,44
389190,6,49
389200,27,6
389220,59,18
389250,9,26
389260,0,0
389270,1,27
389300,81,9
389310,39,22
389400,219,34
389430,188,3
389460,219,50
389470,0,0
389510,13,48
389530,0,22
389570,12395,44
389650,0,35
389670,40,24
389680,0,3
389690,0,1
389700,134,21
389740,1,21
389810,285,17
389840,53,51
389850,9,3
389870,470,31
389900,7,22
389970,0,49
3900,12132,26
39000,6613,4
390070,0,8
390160,0,7
390200,189,35
390210,4,41
390220,37,54
390230,0,0
390290,114,10
390310,43,14
390330,0,5
390340,24,15
390460,32,24
390510,1,53
390520,459,26
390570,179,7
390610,45,36
390660,14,3
390670,6190,14
390680,34,48
390720,18,10
390730,38,2
390870,1,40
390880,0,4
390890,8,20
390910,127,5
390920,1,23
390930,0,9
390940,9,5
390970,140,16
3910,8516,30
391000,1,8
391030,0,0
391040,1286,8
391050,60,41
391070,720,18
39110,37,26
391100,0,8
391120,20,12
391130,53,28
391160,102,11
391170,165,59
391180,4,29
39120,123957,12
391210,66,6
391220,13308,46
391240,48,15
391250,68,50
391260,787,58
391270,133,16
391280,30,42
391310,75,29
391340,166,23
391390,38,59
39140,25066,45
391410,0,0
391420,504,35
391440,0,43
391460,3383,37
391480,0,0
391490,1,58
39150,12159,24
391510,1,22
391520,71,0
391540,55829,9
391550,2,7
391580,0,37
391590,0,22
39160,4828,42
391630,0,0
391660,276,33
391720,562,6
391730,1439,13
391740,540,0
391780,14,36
391820,32,38
39190,1533,22
391920,9,14
391960,104,58
3920,7173,55
39200,1815,16
392000,104,0
392020,17,35
392030,36,21
392050,363,22
392060,47,36
392070,52,9
392080,32,18
39210,126042,32
392100,0,0
392120,38,1
392150,0,0
392190,4,21
392260,3,18
392370,77,34
392450,40,21
392470,847,33
39250,5,35
392580,58,4
39260,58,0
392610,14,36
392620,0,23
392680,0,40
392730,0,3
392780,58,6
392790,179,22
392820,338,22
392870,761,22
392920,22,13
392930,91,15
392940,118,13
392950,258,43
392970,3,50
39300,0,0
39310,0,27
393150,57,42
393170,0,12
39320,0,2
393200,33,14
393240,41,32
393250,0,0
393290,0,5
39330,0,0
393320,0,9
393330,0,0
393350,0,0
393360,116,51
393380,19706,21
393390,0,25
393410,487,32
393420,20297,2
393430,23,20
39350,0,0
393530,4916,6
393540,0,0
393550,2,17
39360,0,0
393600,0,0
393610,10,45
393660,0,41
39370,0,7
393740,0,1
393750,15,37
393770,0,0
39380,0,0
393820,19,53
393920,13,4
393930,62,55
393950,126,29
393970,2,10
393980,131,1
394030,0,0
394120,8,3
394130,2,40
394140,4,15
394160,1,0
394220,18,11
394230,15066,47
394250,9,51
394260,4,11
394280,149,41
394290,80,40
394310,3485,49
394360,39510,55
394380,79,25
394450,170,37
394480,2,19
394510,8360,30
394540,231,12
394550,2,19
394600,8,11
394680,212,55
394690,4200,27
394720,0,0
394740,104,44
394760,178,44
394770,2,8
394830,0,0
394840,0,2
394850,24,31
394870,208,49
394890,0,0
394900,0,0
394910,0,0
394920,0,1
394930,0,1
394940,0,9
394950,0,0
394970,797,20
394990,0,1
39500,1091,3
39510,1318,35
395100,11,17
395140,137,27
395150,52,6
395160,26,35
395170,124,45
39520,79,9
395200,533,1
395250,45,8
395270,2,46
39530,1419,57
395300,32,43
395350,36,35
395380,170,21
39540,1333,12
395400,100,25
395420,138,28
395480,0,0
39550,1176,44
395500,2,5
395520,328,49
395550,0,0
395560,0,0
395570,90,39
395580,0,46
39560,209,23
395600,5,56
395640,0,0
395690,0,0
395760,0,21
395850,66,17
395860,35,50
395880,0,0
395890,0,0
395900,20,11
395910,0,52
395920,0,0
395930,5,25
395980,1088,32
3960,16,54
39600,15,26
396010,23,38
396030,11,55
396060,3,48
396090,133,22
39610,0,2
396120,3,51
396160,574,18
39620,8,41
396230,14,28
396260,13,32
39630,23,54
396310,10,20
396320,2,31
396360,77,56
396390,9,45
39640,38,5
396480,294,8
39650,1457,28
396530,13,27
396590,9,46
39660,565,24
396610,0,0
396640,8,12
396650,86,54
396660,25,41
396680,6,22
39670,364,54
396730,0,3
396750,358,14
396790,319,5
39680,3927,59
396800,166,22
396820,0,0
396830,0,0
396850,75,25
396860,138,25
396890,383,21
39690,1751,33
396900,91,9
396930,1,24
3970,79,39
397020,0,0
397040,141,2
397060,1532,28
397080,58,28
397090,181,18
39710,0,16
397100,1759,32
397140,3,26
397160,3,37
397180,0,4
397190,2,32
397200,0,36
397210,0,35
397240,0,21
397270,729,11
397310,4,28
397320,0,25
397330,17,43
397340,4242,59
397350,119,30
397360,20,35
397390,100,38
397420,0,0
397430,521,19
397440,4,33
397460,2269,4
397500,686,35
397550,754,38
397570,153,25
397580,100,34
397620,2296,46
397640,0,0
397670,0,4
397680,38,44
397690,33,35
397700,190,30
397720,0,22
397740,2,0
397770,153,54
397780,56,26
397800,0,0
397810,0,2
397820,5,43
397830,0,0
397840,0,0
397870,154,13
397940,21,45
397960,3,31
397970,2,51
397980,314,36
397990,21,42
3980,204,46
39800,4820,56
398000,3,39
398020,0,0
398070,65,10
398100,318,48
398110,14,18
398150,129,9
398160,38,45
398170,76,0
398180,11,20
398210,10,2
398400,0,0
398450,44,2
398460,17,21
398480,25,16
398620,7,59
398630,29,23
398640,38,2
398670,0,3
398680,948,42
398710,1387,28
398830,5,49
398840,1312,26
398850,148,37
398890,34,10
398900,0,0
398920,62,47
398930,0,0
398940,51,55
398960,0,0
398970,76,44
398980,28,9
3990,2322,26
39900,0,38
399000,121,12
399040,83,48
399060,5,28
399070,147,9
399090,0,0
399100,5,53
399120,82,13
399130,24,29
399140,42,30
399180,0,2
399230,26,15
399240,31,41
399260,0,55
399270,153,2
399420,0,22
399430,411,51
399520,52,15
399530,50,28
399580,5,29
399600,0,10
399610,9,22
399640,124,12
399660,144,46
399670,607,49
399700,3,4
399750,1,11
399780,22,50
399790,632,12
399820,64,10
399890,110,59
399900,0,50
399910,1,59
399920,93,23
40,2574,46
400,87169,13
4000,7472776,56
40000,2241,52
400020,15,36
400030,4,17
400040,184,21
400110,255,54
400160,38,40
400170,873,6
400180,24,48
400200,3,34
400220,0,0
400230,0,0
400240,852,17
400250,1275,28
400370,472,1
400380,0,0
400410,290,14
400430,447,14
400450,44,17
400470,7,42
400500,0,12
400510,35,40
400570,0,4
400580,74,32
400660,117,21
400710,0,55
400740,120,38
400760,19,18
400790,73,45
400800,290,15
400880,0,45
400910,1488,26
400940,1,9
40100,74549,0
401090,14,46
401120,148,45
401170,33,43
401190,201,23
401200,0,0
401210,0,0
401280,0,0
401290,7,3
401310,3,57
401330,6,7
401360,34,12
401420,0,0
401510,0,0
401550,0,2
401560,83,44
401680,86,58
401690,76,43
401780,0,40
401810,91,32
401840,188,56
401890,85,37
401990,0,21
40200,8,4
402000,0,0
402020,109,29
402030,1,2
402040,36,22
402060,4,52
40210,3,23
402120,118,22
402150,3,56
402160,19,32
402170,61,41
402180,1112,30
402190,0,45
402210,67,49
402220,269,3
402260,17,35
402280,0,0
402300,3,30
402310,114,27
402330,49,21
402340,7,53
402390,0,0
402430,12,11
402450,0,24
402460,2,38
402470,7,35
402471,0,5
402472,0,1
402473,0,1
402474,0,1
402475,0,1
402476,0,1
402477,0,1
402478,0,1
402479,0,1
402480,0,1
402481,0,1
402482,0,1
402483,0,1
402484,0,1
402485,0,1
402486,0,1
402487,0,1
402488,0,1
402489,0,1
402490,0,1
402491,0,1
402492,0,1
402493,0,1
402494,0,1
402495,0,1
402530,8,36
402560,3,43
402570,849,31
402590,4,18
402591,0,24
402592,0,28
402593,1,47
402594,0,30
402595,0,35
402596,0,39
402597,1,52
402598,1,54
402599,1,17
402600,1,34
402601,1,43
402602,1,48
402603,1,9
402604,1,49
402605,0,58
402606,1,24
402607,0,40
402608,1,7
402609,0,0
402620,447,35
402630,22,40
402670,0,9
402800,3,39
402840,20802,39
402850,52,33
402880,0,39
402890,30,44
402980,0,2
40300,3394,49
403040,210,49
403070,4,37
403090,6,42
403100,0,0
403120,13,48
403130,0,1
403170,0,15
403180,75,55
403190,4735,33
40320,60,2
403200,92,29
403270,16,54
40330,163,15
403300,103,58
40340,39,3
403400,0,14
403430,3,23
403440,0,1
403460,0,16
403470,0,8
403490,11,41
40350,77,46
403510,173,9
403560,386,53
403570,363,33
403590,7,12
403660,8,2
403670,0,55
403690,36,22
40370,379,8
403700,141,46
403740,650,51
403780,0,38
40380,352,26
403810,0,0
403830,203,32
403840,7,38
403850,117,25
403860,1,31
403880,2,40
40390,4734,55
403900,447,42
403940,238,15
403950,313,7
403970,3,50
403980,3,25
40400,3483,5
404020,0,15
404030,160,48
404040,23,9
404050,30,32
404080,1,28
404100,0,10
404150,0,4
404170,0,0
404180,646,38
40420,128,17
404200,0,54
404230,9,44
404270,0,36
404290,1,21
404370,28,46
404390,0,0
404400,0,15
404410,4338,0
404420,0,45
404460,0,0
404480,353,6
404510,0,0
404550,0,54
404580,12,32
404620,230,57
404630,8,17
404640,10,8
404660,5,48
404690,82,45
404700,87,7
404730,3974,6
404750,0,0
404770,194,55
404790,19,22
404810,144,33
404820,64,0
404850,55,52
404860,0,7
404910,0,24
404920,11,2
40500,52,23
405000,12,21
405010,53,57
405040,143,38
405050,1,30
405070,0,3
405180,1,12
405240,4,44
405310,2301,39
405320,2,46
405370,10,28
405440,99,14
405500,9,32
405530,1,24
405540,19,55
405550,10,34
405590,50,10
405610,122,19
405640,3380,53
405650,17,9
405670,1,47
405700,5,33
405720,6,50
405780,2,10
405810,0,38
405820,166,3
405860,55,28
405900,1888,55
405950,511,58
405960,4,22
405970,15,45
405980,115,32
406020,8,34
406080,115,5
406090,1,43
406100,0,0
406110,0,27
406120,70,23
406130,394,1
406150,99,16
406170,10,42
406210,76,17
406220,0,0
406260,0,27
406261,0,27
406262,0,0
406263,0,18
406280,0,0
406290,265,31
406300,0,7
406310,178,26
406350,57,1
406410,0,10
406440,5,41
406550,248,54
406650,22,7
406670,6,53
406690,0,0
406720,0,28
406730,16,24
406780,12,34
406850,16,39
406870,53,51
406890,0,0
406920,4,59
406930,11,46
406940,11,10
40700,2475,39
407000,24,10
407020,51,18
407060,78,16
407090,60,27
407100,1,5
407120,1490,13
407150,118,47
40720,105,49
407230,674,48
407240,0,0
407250,2776,57
407290,125,9
407300,266,22
407320,156,25
407330,848,9
407340,101,13
407380,13,28
407400,0,0
407420,152,43
407460,0,0
407510,6002,52
407530,4830,37
407600,0,14
407620,49,7
407680,298,9
407690,3,44
407700,0,1
407710,1,23
407720,41,43
407730,6,28
407740,3,34
407750,195,59
407760,0,24
407780,4,33
407810,218,16
407830,35,53
407840,1684,3
407880,4,59
407890,18,9
407891,0,33
407892,0,0
407900,95,35
407940,4,51
407980,154,31
40800,41055,35
408000,55,18
408060,0,0
408110,71,14
408120,40,6
408170,6,53
408260,0,0
408280,92,34
408330,52,17
408340,3,16
408400,0,0
408440,27,40
408640,134,19
408650,29,14
408740,741,17
408750,143,58
408760,247,54
408770,124,21
408860,0,0
408900,18,19
408920,30,20
408930,2,28
408940,0,1
408960,5,0
408990,451,52
409000,47,58
409040,2,32
409070,41,35
409090,7,46
409100,12,20
409160,629,27
409170,5,41
40920,4032,23
409280,6,6
409290,46,21
40930,382,18
409310,41,38
409320,10,31
409340,23,44
409360,11,21
409370,62,20
409380,236,24
409390,67,57
409410,0,42
409420,10,57
409440,12,35
409450,148,6
409460,6,16
409490,6,29
40950,3132,32
409510,133,28
409530,0,11
409560,55,56
409590,166,15
40960,600,32
409600,87,31
409610,0,1
409630,0,23
409660,86,11
409670,39,23
409690,28,4
40970,3050,40
409710,903,1
409720,135,11
409730,15,7
40980,341,41
409870,396,26
409890,87,16
40990,758,44
409910,0,27
409920,0,1
409960,0,32
409970,0,40
409980,9,23
409990,1,7
4100,19,13
41000,7052,35
410050,0,57
410110,274,18
410120,141,35
410130,156,27
410150,9,35
410210,598,35
410290,17,54
410320,2304,5
410340,200,3
410370,11,33
410380,1036,1
410430,3,49
410440,79,3
410470,24,17
410490,0,0
41050,985,40
410540,0,2
410550,0,0
410560,970,17
410570,3,25
410590,705,25
41060,620,9
410660,8,18
410670,259,54
