item_id,release_date_imputed,tags&genres
366140,2015-04-23,"['Adventure', 'RPG', 'Indie', 'Casual', 'Simulation']"
365170,2015-04-23,"['Movie', 'Action', 'Anime', 'Cartoon']"
364370,2015-04-16,"['Adventure', 'Indie', 'Action', 'RPGMaker']"
345820,2015-04-23,"['Female Protagonist', 'Platformer', 'Metroidvania', 'Action', 'Great Soundtrack', 'Adventure', 'Anime', '2D', 'Indie', 'Pixel Graphics', 'Cute', 'Singleplayer', 'RPG', 'Funny', 'Pirates', 'Side Scroller']"
366430,2015-04-23,"['Adventure', 'RPG', 'Indie']"
359580,2015-04-23,"['Adventure', 'Pixel Graphics', 'Indie', 'Horror', 'Action', 'Psychological Horror', 'Survival Horror', 'Atmospheric', 'Great Soundtrack', 'Action-Adventure', 'GameMaker', '2D']"
335560,2015-04-23,"['Indie', 'Casual', 'Action']"
360140,2015-04-23,['Indie']
360450,2015-04-21,"['Indie', 'Action', 'Simulation', 'Martial Arts', 'Fighting', 'Swordplay']"
366420,2015-04-23,"['Action', 'Indie', 'Great Soundtrack']"
333210,2015-04-23,"['Action', 'Strategy', 'Indie', 'Casual', 'Singleplayer']"
360530,2015-04-21,"['Twin Stick Shooter', 'Action', 'Indie']"
354380,2015-04-21,"['Assassin', 'Action', 'Female Protagonist', 'Stealth', '2.5D', 'Adventure', 'Parkour', 'Side Scroller', 'Platformer', 'Singleplayer', 'Historical', '2D', 'Open World']"
362460,2015-04-21,"['Action', 'Indie']"
357460,2015-04-21,"['Indie', 'Documentary', 'Gaming', 'Dark', 'Game Development', 'Mature', 'Linear']"
342816,2015-04-21,"['Casual', 'Simulation']"
342818,2015-04-21,"['Casual', 'Simulation']"
342817,2015-04-21,"['Casual', 'Simulation']"
342819,2015-04-21,"['Casual', 'Simulation']"
362300,2015-04-16,['Massively Multiplayer']
349770,2015-04-16,"['RPG', 'Strategy', 'Adventure', 'Indie']"
363900,2015-04-16,"['Indie', 'Casual', 'Great Soundtrack', 'Cartoony', 'Colorful']"
361630,2015-04-16,"['Parkour', 'Indie', 'Action', 'Free to Play', 'Female Protagonist', 'Great Soundtrack', 'Third Person', 'Singleplayer', 'First-Person', 'Runner']"
364180,2015-04-16,"['Indie', 'Casual']"
351290,2015-04-17,"['Early Access', 'Survival', 'Open World', 'Multiplayer', 'Post-apocalyptic', 'FPS', 'Action', 'Crafting', 'Adventure', 'Zombies', 'Massively Multiplayer', 'PvP', 'Building', 'First-Person', 'Simulation', 'Co-op', 'Indie', 'Shooter', 'Atmospheric', 'Sandbox']"
344840,2015-04-16,"['Strategy', 'Indie', 'Simulation', 'Space', 'Sci-fi', 'Moddable', 'Great Soundtrack']"
364410,2015-04-16,"['Adventure', 'RPG', 'Indie', 'Casual', 'Simulation']"
359220,2006-01-16,"['Racing', 'Simulation', 'Open World', 'Offroad', 'Multiplayer']"
332380,2015-04-10,"['RPG', 'Indie', 'Adventure', 'RPGMaker', 'Casual', 'JRPG', 'Singleplayer', 'Turn-Based', 'Fantasy', 'Story Rich', 'Exploration', 'Female Protagonist', 'Replay Value', 'Character Customization', 'Great Soundtrack', 'Strategy', '2D']"
332880,2015-04-10,"['Indie', 'Strategy', 'Action', 'Bullet Hell', 'Puzzle', '2D', 'Abstract', ""Shoot 'Em Up"", 'Arena Shooter', 'Modern']"
362030,2015-04-13,"['Casual', 'Adventure', 'Hidden Object']"
356970,2015-04-10,"['Action', 'Indie', 'Casual', 'Sports']"
313800,2013-01-30,"['Strategy', 'Simulation']"
352740,2013-07-26,"['Visual Novel', 'Adventure', 'Otome', 'Casual', 'Simulation', 'Female Protagonist', 'Anime', 'Dating Sim']"
271590,2015-04-14,"['Open World', 'Action', 'Multiplayer', 'First-Person', 'Third Person', 'Crime', 'Adventure', 'Shooter', 'Third-Person Shooter', 'Singleplayer', 'Racing', 'Mature', 'Atmospheric', 'Sandbox', 'Co-op', 'Great Soundtrack', 'Funny', 'Comedy', 'Moddable', 'RPG']"
307780,2015-04-13,"['Fighting', 'Gore', 'Action', 'Violent', 'Multiplayer', 'Blood', 'Mature', 'Competitive', 'Local Multiplayer', '2D Fighter', 'Atmospheric', 'Singleplayer', 'Arcade', 'Great Soundtrack', '2.5D', 'Online Co-Op', 'Fantasy', 'Third Person', 'Horror', 'Female Protagonist']"
339388,2015-04-14,['Simulation']
344462,2015-04-14,"['Action', 'Anime']"
342520,2014-12-14,"['Action', 'Indie', 'Arcade', 'Singleplayer']"
354720,2009-11-21,"['Adventure', 'Indie', 'Casual', 'Point & Click', 'FMV']"
343959,2015-04-14,"['Simulation', 'Open World', 'Realistic', 'Flight', 'Co-op', 'Multiplayer', 'Physics', 'Adventure', 'Sandbox', 'TrackIR', 'Family Friendly', 'Atmospheric']"
342812,2015-04-14,"['Casual', 'Simulation']"
342813,2015-04-14,"['Casual', 'Simulation']"
351390,2015-04-14,"['Strategy', 'Indie']"
342814,2015-04-14,"['Casual', 'Simulation']"
342815,2015-04-14,"['Casual', 'Simulation']"
347880,2015-04-14,"['Action', 'Fighting', 'Gore', 'Blood']"
329530,2015-04-14,"['Strategy', 'RPG', 'Turn-Based Strategy', '4X']"
358950,2015-04-14,"['Action', 'Adventure']"
360960,2015-04-14,"['Action', 'Adventure', 'Indie', 'Comedy', 'FPS', 'Dark Humor', 'Gore', 'Post-apocalyptic', 'Open World', 'Classic', 'Singleplayer', 'Shooter', 'Violent', 'Sandbox', 'Nudity', 'First-Person', 'Horror']"
363490,2015-04-14,"['Early Access', 'Action', 'Indie', 'Strategy', 'Adventure', 'RPG', 'Sci-fi', 'Robots']"
347890,2015-04-14,
347981,2015-04-15,"['Strategy', 'RPG', 'Warhammer 40K']"
359370,2015-04-17,"['Strategy', 'Simulation', 'Pirates', 'Sailing', 'City Builder', '6DOF']"
362920,2000-06-14,"['Adventure', 'Point & Click']"
362700,2015-04-17,"['Action', 'Indie', 'Racing']"
331790,2015-04-17,"['Indie', 'RPG', 'Adventure', 'RPGMaker', 'Sci-fi', 'Story Rich', 'Fantasy', 'Crafting', 'Anime', 'JRPG']"
364170,2015-04-17,"['Action', 'Adventure', 'Free to Play', 'Indie']"
335200,2015-04-17,"['Adventure', 'Action', 'Anime', 'Puzzle', 'Multiplayer', 'Cute', 'Indie', 'Local Multiplayer', 'Visual Novel']"
364660,2015-04-17,"['Indie', 'Casual', 'Puzzle']"
356160,2015-04-17,"['Casual', 'Adventure', 'Horror', 'Hidden Object']"
363480,2015-04-17,"['Indie', 'RPG', 'Action', 'Horror', 'Female Protagonist']"
350460,2015-04-17,"['Action', 'RPG', 'Indie']"
245177,2015-04-17,"['Action', 'Indie', 'Fighting', '2D Fighter']"
344000,2015-04-20,"['Action', 'RPG', 'Indie']"
363920,2015-04-20,"['Action', 'Indie', 'Platformer', '2D', 'Pixel Graphics', 'Retro']"
364240,2015-04-21,"['Video Production', 'Utilities', 'Photo Editing']"
364450,2015-04-20,"['Indie', 'Short', 'Female Protagonist', 'Visual Novel', 'Singleplayer']"
361110,2015-04-20,"['Action', 'Adventure', 'Indie']"
364920,2014-09-08,"['Indie', 'Adventure']"
342650,2015-04-20,"['Indie', 'Arcade', 'Action', 'Level Editor', 'Casual', 'Rhythm', 'Racing', 'Music', 'Colorful', 'Singleplayer', 'Difficult', 'Simulation', 'Great Soundtrack', '3D Platformer', 'Platformer', 'Games Workshop', 'Abstract']"
365110,2015-04-17,"['RPG', 'Indie', 'RPGMaker']"
354930,2015-04-15,"['Indie', 'Adventure', 'Platformer']"
363690,2015-04-15,
357200,2015-04-15,"['Adventure', 'RPG', 'Indie']"
328650,2015-04-15,"['Action', 'Indie']"
362950,2015-04-15,"['Adventure', 'RPG', 'Indie', 'Casual']"
362320,2015-04-15,"['Strategy', 'Indie', 'RPG', 'Party-Based RPG', 'Software', 'Online Co-Op', 'Sandbox', 'Story Rich', 'Fantasy', 'Turn-Based', 'Utilities']"
352140,2013-08-15,"['Casual', 'Strategy', 'Simulation', 'Relaxing', 'Indie', 'Atmospheric', 'Adventure', 'Match 3']"
325520,2015-04-09,"['Adventure', 'Indie', 'Casual', 'Point & Click', 'Puzzle', '2D', 'Funny', 'Short', 'Comedy']"
343425,2015-04-09,"['Strategy', 'Adventure', 'RPG']"
252450,2015-04-09,"['Strategy', 'Space', 'Sci-fi', 'Indie', '4X', 'Management', 'Singleplayer', 'Turn-Based']"
327890,2015-04-09,"['Simulation', 'Funny', 'Comedy', 'Physics', 'Adventure', 'Indie', 'Difficult', 'Singleplayer', 'Action', 'Controller', 'Cute', 'Casual', 'Third Person', 'Family Friendly', 'Intentionally Awkward Controls', '3D Platformer']"
334560,2015-04-09,"['Indie', 'Action', 'Online Co-Op', 'Multiplayer', 'Twin Stick Shooter', 'Arena Shooter', 'Local Co-Op']"
352730,2015-04-09,"['Action', 'Strategy', 'Free to Play']"
356140,2015-04-09,"['Action', 'Strategy', 'Free to Play']"
360240,2015-04-09,"['Strategy', 'Action', 'Free to Play']"
361870,2015-04-03,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Utilities']"
358010,2015-01-01,"['Strategy', 'RPG', 'Turn-Based Tactics', 'Pixel Graphics', 'Party-Based RPG', 'Tactical RPG', 'Indie', 'Tactical', 'Great Soundtrack', 'Turn-Based Strategy', 'Turn-Based', 'Fantasy', 'Turn-Based Combat', 'Strategy RPG']"
279740,2006-10-27,"['Utilities', 'Video Production', 'Photo Editing']"
242840,2015-04-03,"['Adventure', 'Action', 'Magic', 'First-Person', 'Puzzle', 'Indie', 'Fantasy', 'RPG', 'Atmospheric', 'Singleplayer', 'Voice Control', 'Nudity', 'Horror', 'FPS']"
356530,2015-04-03,"['Visual Novel', 'Female Protagonist', 'Otome', 'Indie', 'Adventure', 'Multiple Endings', 'Fantasy', 'Romance', 'Singleplayer', 'Anime', 'Story Rich', 'Mystery', 'Choices Matter']"
362010,2015-04-03,"['Strategy', 'Indie', 'RPG', 'Party-Based RPG', 'Software', 'Utilities', 'Story Rich', 'Fantasy', 'Turn-Based']"
332390,2015-04-03,"['Indie', 'RPG', 'RPGMaker', 'Casual', 'JRPG', 'Exploration', 'Replay Value', 'Adventure', 'Strategy', 'Great Soundtrack', 'Story Rich', 'Funny', 'Anime']"
349300,2015-04-03,"['Visual Novel', 'Anime', 'Simulation', 'Strategy', 'Casual', 'Cute', 'Singleplayer', 'Story Rich', 'Nudity']"
321360,2015-04-03,"['Dinosaurs', 'Multiplayer', 'Action', 'Shooter', 'Team-Based', 'Survival', 'FPS', 'Indie', 'Gore', 'Open World', 'Co-op', 'Class-Based', 'Third Person', 'Massively Multiplayer', 'Strategy', 'First-Person', 'PvP', 'Third-Person Shooter', 'Violent', 'RPG']"
361060,2014-12-13,"['Adventure', 'Indie']"
349670,2015-04-06,"['Early Access', 'Action', 'Indie', 'Simulation', 'Strategy', 'Loot']"
355380,2015-04-06,"['Strategy', 'Indie', 'Casual', 'Card Game', 'PvP']"
355360,2015-04-06,"['RPG', 'Indie']"
356860,2015-04-06,"['Action', 'RPG', 'Indie']"
351220,2015-04-06,"['RPG', 'Turn-Based', 'Rogue-like', 'Adventure']"
362040,2015-04-06,"['Action', 'Indie', 'Casual']"
357330,2015-04-06,"['Early Access', 'Indie', 'Action', 'FPS', 'Aliens', 'Horror', 'Sci-fi', 'Rogue-like', 'Co-op', 'Local Co-Op', 'Survival Horror', 'Procedural Generation', 'First-Person', 'Multiplayer', 'Split Screen']"
361700,2011-04-11,"['Fighting', 'Action', 'Episodic', 'Free to Play']"
348684,2015-04-06,['Action']
339387,2015-04-07,['Simulation']
348685,2015-04-06,['Action']
343000,2001-10-30,"['Adventure', 'Point & Click', 'Memes']"
353970,2015-04-07,['Simulation']
339700,2015-04-07,"['Action', 'Indie', 'Adventure', 'RPG']"
335830,2015-04-07,"['Indie', 'Strategy', 'Action', 'Space', 'Sci-fi', 'Procedural Generation', 'Rogue-like', 'Singleplayer', 'RTS', 'Tactical', '2D', 'Atmospheric', 'Pirates', 'Rogue-lite', 'Replay Value', 'Top-Down', 'Great Soundtrack', 'Real Time Tactics', 'Real-Time', 'Class-Based']"
360090,2015-04-07,"['RPG', 'Indie', 'Strategy', 'Utilities', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Software', 'Party-Based RPG']"
360091,2015-04-07,"['Indie', 'RPG', 'Strategy', 'Party-Based RPG', 'Software', 'Online Co-Op', 'Fantasy', 'Utilities', 'Turn-Based', 'Story Rich']"
360092,2015-04-07,"['Strategy', 'Indie', 'RPG', 'Party-Based RPG', 'Software', 'Story Rich', 'Fantasy', 'Turn-Based', 'Utilities']"
360094,2015-04-07,"['Strategy', 'Indie', 'RPG', 'Utilities', 'Party-Based RPG', 'Software', 'Fantasy', 'Turn-Based']"
360093,2015-04-07,"['Strategy', 'Indie', 'RPG', 'Party-Based RPG', 'Software', 'Story Rich', 'Fantasy', 'Turn-Based', 'Utilities']"
360095,2015-04-07,"['Strategy', 'Indie', 'RPG', 'Utilities', 'Party-Based RPG', 'Software', 'Fantasy', 'Turn-Based']"
360096,2015-04-07,"['Indie', 'RPG', 'Strategy']"
349350,2015-04-02,"['Simulation', 'Action', 'Adventure', 'Indie', 'Strategy']"
359320,2015-04-15,"['Space Sim', 'Space', 'Open World', 'Exploration', 'Sci-fi', 'Massively Multiplayer', 'Simulation', 'Multiplayer', 'Action', 'First-Person', 'Sandbox', 'Adventure', 'Online Co-Op', 'Trading', 'Singleplayer', 'RPG', 'Difficult', 'VR', 'Strategy', 'TrackIR']"
359540,2015-04-02,"['Action', 'Indie', 'Free to Play']"
324260,2015-04-02,"['Space', 'RPG', 'Action', 'Open World', 'Indie', 'Strategy', 'Sci-fi', 'Sandbox', 'Simulation', 'Top-Down', 'Singleplayer', 'Moddable', 'Character Customization', 'Multiplayer', 'Multiple Endings', 'Atmospheric', 'Classic']"
343424,2015-04-02,"['Strategy', 'Adventure', 'RPG']"
341020,2015-04-02,"['Action', 'Indie', 'Female Protagonist', 'Adventure', 'RPG', 'Metroidvania', 'Pixel Graphics', 'Platformer', '2D', 'Retro', 'Exploration', 'Singleplayer', 'Action-Adventure', 'Music', 'Action RPG', 'Rogue-like']"
355830,2015-04-02,"['Action', 'Adventure', 'Indie', 'RPG']"
297130,2015-04-14,"['Pixel Graphics', 'Difficult', 'Adventure', 'Indie', 'Action', 'Great Soundtrack', 'Singleplayer', '2D', 'Top-Down', 'Short', 'Atmospheric', 'Retro', 'Controller', 'Fantasy', 'Action-Adventure', 'Casual', 'Rogue-like', 'Walking Simulator']"
357040,2015-04-02,"['Strategy', 'Adventure', 'RPG', 'Indie']"
334420,2015-04-02,"['Adventure', 'Space', 'Indie', 'Sci-fi', 'Rogue-like', 'Strategy', 'RPG', 'Resource Management', 'Atmospheric', 'Exploration', 'Singleplayer', 'Great Soundtrack', 'Rogue-lite', '2D']"
322290,2015-03-30,"['Action', 'RPG', 'Adventure', 'Cute', 'Female Protagonist', 'Anime', 'JRPG', '3D Platformer', 'Great Soundtrack', 'Action RPG', 'Family Friendly', 'Platformer', 'Singleplayer']"
359180,2015-03-30,"['Strategy', 'Simulation']"
349320,2015-03-30,"['Adventure', 'Indie', 'Visual Novel', 'Anime']"
339386,2015-03-31,['Simulation']
322920,2015-03-31,"['Dinosaurs', 'Survival', 'Open World', 'Multiplayer', 'Hunting', 'Adventure', 'Action', 'Simulation', 'Co-op', 'Singleplayer', 'First-Person', 'FPS', 'Shooter', 'Horror', 'Exploration', 'PvP', 'Survival Horror', 'Sandbox', 'Crafting', 'Strategy']"
346040,2015-03-31,"['Indie', 'Adventure', 'Action', 'Horror', 'Survival Horror']"
344551,2015-03-26,['RPG']
354690,2008-11-01,"['Adventure', 'Indie', 'Casual', 'Point & Click']"
359410,2015-03-31,"['Horror', 'Comedy', 'Movie', 'Drama', 'Indie', 'Sci-fi', 'Feature Film']"
344530,2015-03-26,"['Action', 'Adventure', 'RPG', 'Indie']"
344550,2015-03-26,['RPG']
291650,2015-03-26,"['RPG', 'Fantasy', 'Isometric', 'Story Rich', 'Singleplayer', 'CRPG', 'Party-Based RPG', 'Real-Time with Pause', 'Kickstarter', 'Adventure', 'Atmospheric', 'Dark Fantasy', 'Open World', 'Exploration', 'Classic', 'Great Soundtrack', 'Character Customization', 'Strategy', 'Indie', 'Crowdfunded']"
351860,2015-03-26,"['Strategy', 'City Builder', 'RTS']"
354240,2015-03-26,"['Indie', 'Puzzle', 'Pixel Graphics', 'Singleplayer', 'Point & Click', 'Illuminati', 'Great Soundtrack', 'Casual', 'Multiple Endings', 'Difficult', 'Hidden Object', '2D', 'Horror', 'Short']"
351870,2015-03-26,"['Strategy', 'RTS', 'City Builder']"
357800,2015-03-26,"['Indie', 'Casual']"
348686,2015-03-23,['Action']
356121,2015-03-12,"['Strategy', 'Action', 'RPG', 'Casual', 'Simulation', 'Free to Play']"
339385,2015-03-24,['Simulation']
343170,2015-03-24,"['Indie', 'Action', 'Cyberpunk', ""Shoot 'Em Up"", 'Side Scroller', 'Post-apocalyptic', 'Pixel Graphics', 'Retro']"
359070,2015-03-24,"['Casual', 'Adventure', 'Indie', 'Pixel Graphics']"
348620,2014-09-16,"['Free to Play', 'Visual Novel', 'Anime', 'Adventure', 'Casual', 'Indie', 'Singleplayer', 'Cute', 'Nudity']"
355660,2015-03-18,"['Racing', 'Simulation', 'Sports']"
318480,2015-03-18,"['Action', 'Indie', 'Local Co-Op', 'Puzzle', 'Strategy', 'Adventure', 'Difficult', 'Co-op']"
318130,2011-08-26,"['RPG', 'Indie', 'RPGMaker', 'Turn-Based Combat', 'Comedy', 'Fantasy', 'Strategy', 'JRPG', 'Singleplayer']"
314530,2015-02-18,"['Early Access', 'Adventure', 'Indie', 'Action', 'Survival']"
312240,2012-04-26,"['Indie', 'Action', 'Adventure']"
356380,2015-03-18,"['Indie', 'Casual', 'Simulation', 'Adventure', 'Space', 'Physics']"
337670,2015-01-15,"['Casual', 'Indie', 'Action', 'Platformer']"
357450,2015-03-18,['Indie']
342620,2015-03-19,"['Casual', 'Action', 'Indie', 'Adventure', 'Co-op', 'Aliens', 'Multiplayer', 'Survival', 'Top-Down Shooter', 'Horror', 'Top-Down', 'Singleplayer', 'Shooter', 'Local Co-Op']"
353760,2015-03-19,['Strategy']
343570,2015-02-27,"['Indie', 'Casual', 'Puzzle', 'Sokoban']"
355570,2015-03-16,"['Indie', 'Adventure', 'RPG', 'Horror', 'RPGMaker']"
307430,2016-08-05,"['Strategy', 'Indie', 'Casual', 'Board Game']"
277768,2015-03-19,"['Simulation', 'Trains', 'Open World', 'Realistic', 'Sandbox', 'Physics', 'Atmospheric', 'Family Friendly', 'TrackIR']"
265970,2015-03-19,"['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']"
344800,2015-03-19,"['Sports', 'Simulation', 'Martial Arts']"
342796,2015-03-24,"['Casual', 'Simulation']"
344810,2015-03-19,"['Wrestling', 'Simulation', 'Sports', 'Management']"
342797,2015-03-24,"['Casual', 'Simulation']"
342798,2015-03-24,"['Casual', 'Simulation']"
342799,2015-03-24,"['Casual', 'Simulation']"
342800,2015-03-24,"['Casual', 'Simulation']"
335070,2015-03-24,"['Racing', 'Simulation', 'Sports', 'Indie', 'Action', 'Casual', 'Multiplayer']"
318850,2015-03-24,['Action']
350220,2015-03-25,"['Early Access', 'Adventure', 'Simulation', 'Indie', 'Action', 'Survival', 'Casual', 'Horror', 'Open World']"
357470,2015-03-24,"['Soccer', 'Documentary', 'Sports', 'Football', 'Game Development', 'Gaming']"
359120,2015-03-24,"['Action', 'Indie', 'Casual']"
308520,2015-03-25,"['Early Access', 'Indie', 'RPG', 'Massively Multiplayer', 'MMORPG', 'Female Protagonist', 'Turn-Based Combat', 'JRPG', 'Anime', 'Adventure', 'Local Co-Op']"
234920,2015-03-25,"['Adventure', 'Indie', 'Casual', 'Simulation', 'Choose Your Own Adventure', 'Survival', 'Choices Matter', 'Female Protagonist', 'Singleplayer']"
348670,2015-03-25,"['Survival', 'Adventure', 'Massively Multiplayer', 'Zombies', 'Open World', 'Action', 'RPG', 'Indie', 'Top-Down', 'Co-op', 'Crafting', 'Isometric', 'Survival Horror', 'Multiplayer', 'Free to Play']"
358970,2015-03-25,"['Adventure', 'Indie', 'Casual', 'Simulation']"
346670,2015-03-25,"['Action', 'Indie', 'Strategy']"
356270,2005-05-06,"['Strategy', 'RTS', 'Cold War']"
356290,2005-07-29,['Strategy']
356280,2005-04-29,"['Strategy', 'RPG', 'RTS', 'Post-apocalyptic']"
335030,2015-03-25,"['Strategy', 'Gore']"
356260,2005-04-05,"['Strategy', 'World War II', 'War', 'RTS']"
343422,2015-03-19,"['Strategy', 'Adventure', 'RPG']"
356120,2015-03-12,"['Strategy', 'Action', 'RPG', 'Casual', 'Simulation', 'Free to Play']"
343180,2015-03-20,"['Casual', 'Card Game']"
347670,2015-03-20,"['Sports', 'Action', 'Indie', 'RPG', 'Fighting', '1980s', 'Martial Arts', ""Beat 'em up"", 'Simulation', '2D']"
344500,2015-03-20,"['Indie', 'Adventure', 'Atmospheric', 'Story Rich', 'Stylized', 'Visual Novel', 'Singleplayer']"
355870,2015-03-20,"['Strategy', 'Simulation']"
348990,2015-03-20,"['Strategy', 'Simulation']"
353050,2015-03-17,"['Action', 'Adventure']"
353053,2015-03-17,"['Action', 'Adventure']"
353052,2015-03-17,"['Action', 'Adventure']"
342795,2015-03-17,"['Casual', 'Simulation']"
306130,2014-04-04,"['RPG', 'Open World', 'MMORPG', 'Massively Multiplayer', 'Fantasy', 'Multiplayer', 'Adventure', 'First-Person', 'Third Person', 'Exploration', 'Action', 'Story Rich', 'Atmospheric', 'Great Soundtrack', 'Magic', 'Co-op', 'Action RPG', 'Sandbox', 'Singleplayer', 'Female Protagonist']"
356430,2004-09-10,"['Simulation', 'Strategy', 'Trains', 'Management']"
345120,2015-03-01,"['Indie', 'Action', 'Adventure', 'Platformer', 'Pixel Graphics', 'Gore', 'Difficult', '2D']"
320351,2015-03-17,"['Action', 'Adventure']"
320353,2015-03-17,"['Action', 'Adventure']"
320352,2015-03-17,"['Action', 'Adventure']"
346470,2013-01-24,"['Sports', 'Simulation']"
353090,2015-03-13,"['Action', 'Casual', 'Indie', ""Shoot 'Em Up"", 'Co-op', 'Multiplayer']"
333110,2015-03-13,"['Action', 'Anime']"
344880,2015-03-13,"['Indie', 'RPG', 'Action', 'Adventure']"
353070,2015-03-13,"['Adventure', 'Casual', 'Hidden Object', 'Puzzle', 'Point & Click']"
342870,2015-03-13,"['Early Access', 'Racing', 'Simulation', 'Sports', 'Action', 'Adventure', 'Indie']"
356010,2015-03-13,"['RPG', 'Indie']"
356000,2015-03-13,"['RPG', 'Indie', 'Choose Your Own Adventure', 'Text-Based', 'Interactive Fiction']"
316967,2015-03-13,['Simulation']
278810,2015-03-13,"['Action', 'Strategy', 'Indie', 'Adventure', 'Top-Down', 'Isometric', 'Shooter']"
342300,2015-03-13,"['Action', 'Indie', 'Zombies', '2D', 'Multiplayer', 'Platformer', 'Pixel Graphics']"
334070,2015-03-13,"['Horror', 'Indie', 'Adventure', 'Action', 'Psychological Horror', 'First-Person', 'Singleplayer', 'Survival Horror', 'Atmospheric']"
234630,2015-07-08,"['Racing', 'Simulation', 'Driving', 'Realistic', 'Multiplayer', 'Sports', 'Singleplayer', 'Physics', 'Atmospheric', 'First-Person', 'VR', 'Action', 'Controller', 'Third Person', 'Open World', 'Co-op', 'Arcade', 'TrackIR', 'Indie', 'Casual']"
355410,2014-03-29,"['Action', 'Indie', 'Casual', 'Difficult', 'Minimalist', 'Surreal']"
354970,2015-03-16,"['Action', 'Adventure', 'Indie', 'Platformer', 'Pixel Graphics', 'Retro', 'Anime']"
354960,2015-03-16,"['Indie', 'Action', 'Adventure', 'Retro', 'Pixel Graphics', 'Platformer']"
355650,2013-05-23,"['Strategy', 'Pirates']"
350630,2015-03-16,"['Indie', 'Casual', 'Arcade']"
300120,2015-03-16,"['Action', 'Adventure', 'Indie']"
347090,2015-03-16,"['Action', 'RPG', 'Zombies', 'Parkour']"
355550,2015-03-08,"['Adventure', 'RPG', 'Indie']"
344461,2015-03-17,['Action']
343611,2015-03-12,['Action']
339384,2015-03-17,['Simulation']
343612,2015-03-12,['Action']
343610,2015-03-12,['Action']
343613,2015-03-12,['Action']
343614,2015-03-12,['Action']
343615,2015-03-12,['Action']
336110,2015-03-12,"['Indie', 'Action', 'Top-Down Shooter', 'Zombies', 'Gore', 'Difficult']"
351650,2015-03-12,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Simulation']"
354300,2015-03-12,"['Action', 'Indie']"
334620,2015-03-12,"['Sports', 'Indie', 'Action', '4 Player Local', 'Local Multiplayer', 'Funny', 'Multiplayer', '2D']"
296870,2015-03-12,"['Indie', 'Platformer', 'Adventure', 'Female Protagonist', 'Casual', 'Pixel Graphics', 'Surreal', '2D', 'Exploration', 'Singleplayer', 'Great Soundtrack', 'Puzzle', 'Horror', 'Metroidvania']"
347590,2015-03-12,"['Casual', 'Strategy', 'Match 3']"
328110,2015-03-13,"['Adventure', 'Indie']"
311560,2015-03-09,"['Open World', 'Assassin', 'Action', 'Parkour', 'Third Person', 'Adventure', 'Stealth', 'Historical', 'Singleplayer', 'Cinematic', 'Atmospheric', 'Illuminati', 'Pirates', 'Story Rich', 'Action-Adventure', 'Sandbox', 'Quick-Time Events', 'Puzzle', 'Simulation', 'Linear']"
345980,2015-03-09,"['Action', 'Horror', 'Survival Horror', 'Stealth', 'Female Protagonist', 'Gore', 'Atmospheric']"
353140,2015-03-10,['Simulation']
255710,2015-03-10,"['City Builder', 'Simulation', 'Building', 'Strategy', 'Singleplayer', 'Moddable', 'Management', 'Sandbox', 'Economy', 'Resource Management', 'Realistic', 'Replay Value', 'Casual', 'Mod', 'Family Friendly', 'Modern', 'Great Soundtrack', 'Real-Time with Pause', 'Funny', 'Action']"
325060,2015-03-10,"['Indie', 'Puzzle', 'First-Person', 'Puzzle-Platformer']"
274170,2015-03-10,"['Great Soundtrack', 'Gore', 'Pixel Graphics', 'Violent', 'Action', 'Fast-Paced', 'Difficult', 'Top-Down', 'Indie', 'Retro', '1980s', 'Singleplayer', 'Atmospheric', 'Top-Down Shooter', '2D', 'Blood', 'Shooter', 'Arcade', 'Level Editor', ""1990's""]"
355890,2015-03-10,"['Indie', 'Action', 'Great Soundtrack']"
339030,2015-03-09,"['Adventure', 'Action']"
336270,2015-03-10,"['Racing', 'Sports', 'Simulation', 'Free to Play']"
342786,2015-03-10,"['Casual', 'Simulation']"
342787,2015-03-10,"['Casual', 'Simulation']"
342788,2015-03-10,"['Casual', 'Simulation']"
342789,2015-03-10,"['Casual', 'Simulation']"
355270,2014-12-11,"['Indie', 'Adventure', 'Short', 'RPGMaker', 'Female Protagonist']"
222180,2015-03-10,"['Indie', 'Action', 'Platformer', 'Puzzle-Platformer', 'Puzzle', '3D Platformer']"
261570,2015-03-11,"['Great Soundtrack', 'Atmospheric', 'Platformer', 'Adventure', 'Story Rich', 'Fantasy', '2D', 'Cute', 'Metroidvania', 'Singleplayer', 'Difficult', 'Action', 'Indie', 'Puzzle', 'Exploration', 'Family Friendly', 'Side Scroller', 'Open World', 'RPG', '2.5D']"
354500,2015-03-10,"['Action', 'Heist', 'Violent', 'Free to Play', 'Episodic', 'Shooter', 'Crime', 'FPS', 'Multiplayer', 'Adventure']"
320350,2015-03-10,"['Action', 'Adventure']"
352430,2015-03-11,"['Early Access', 'Indie', 'Sandbox', 'Building', 'Strategy', 'Simulation', 'Space', 'Sci-fi', 'Crafting']"
